,filename,entry number,composition,OH_length 1,OH_length 2,OO_length,OOH angle 1,OOH angle 2,OH_length 1b,OH_length 2b,OO_lengthb,OOH angle 1b,OOH angle 2b,bulk_id,miller_index,nads,traj_id,bulk_symbols,slab_sid,ads_symbols,y_relaxed,natoms,nads2,adsorption_energy
72466,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,437,HCs30O40Si12,9.233205955617176,8.952612502658859,1.502427594312552,74.61627306284184,96.07192113832227,,,,,,mp-18315,"(1, 0, -1)",1,Cs6Si2O7_mp-18315_5hLDaSJSsF_BOL92JHfVN,Cs12Si4O14,81089,HO2,-459.04991378,83,1,2.0752665500000056
9454,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,447,HGa12O26Pt9,3.688937981076656,3.856174065313263,1.2353971576238847,88.33776465975978,72.98517026345856,,,,,,mp-1178276,"(1, 0, 1)",1,GaPtO2_mp-1178276_h3mdC1gU2x_7DOv3MsN1C,Ga3Pt3O6,1115,HO2,-272.3287875,48,1,3.0187256599999976
5814,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,471,HAs12Co12O46,1.8731559857091247,0.9827744475740067,1.411435942015635,30.945397100944287,101.44985550604261,,,,,,CoAsO4-rutile,"(2, -1, 3)",1,CoAsO4_CoAsO4-rutile_e9agsbcnIS_u5o6L5m06Q,Co1As1O4,34881,HO2,-410.77408233,71,1,2.732638350000027
27823,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,474,HCd16Na16O22,2.0109714084353265,1.105396183663157,1.4846663971637366,32.67381196891411,100.8503190456116,,,,,,mp-761024,"(1, 0, 0)",1,Na2Cd2O3_mp-761024_OZCDB36oSV_pTf6tlEt5B,Na4Cd4O6,16314,HO2,-197.41386412,55,1,3.4244057099999985
8310,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,493,HO50Y32,1.9375011602112968,0.9769655128282323,1.5043382796189766,29.720691172076023,100.51501238093806,,,,,,mp-2652,"(1, 0, 0)",1,Y2O3_mp-2652_FiQBhwWP2L_RefQWwLDmd,Y32O48,4267,HO2,-721.28801116,83,1,3.204597500000002
39796,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,503,HO66Ti16V16,1.8711721876273284,1.005699464398892,1.4001703263144298,31.862992779389035,100.83427481351595,,,,,,mp-1276433,"(2, 2, -1)",1,TiVO4_mp-1276433_pjo42blCZV_6E5JPLB4fv,Ti2V2O8,8096,HO2,-807.21202759,99,1,3.8392282599999374
30366,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,532,HCr16Nb16O62,1.8765062253708034,0.979980870077913,1.4514596617694344,31.033450618544865,99.18667899292639,,,,,,mp-758053,"(1, 0, 0)",1,NbCrO4_mp-758053_oo8blpolC8_rZlRmiVdHn,Nb4Cr4O16,24198,HO2,-792.42682662,95,1,3.290887319999936
30179,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,548,HNb22O72Tl10,15.525485605409855,2.3187542960524206,13.88562775670454,6.4005362788773255,131.71919199007047,,,,,,mp-1220680,"(0, 1, 0)",1,Nb2TlO7_mp-1220680_ula56ldUif_dc6cBpeBJ5,Nb8Tl4O28,39326,HO2,-798.84246635,105,1,1.1277551099999776
68955,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,569,HMg16O26Zn8,3.084479378793547,2.9932003907716878,1.3746943231446398,73.24633163402886,80.66397505418543,,,,,,mp-1222123,"(2, -1, 2)",1,Mg2ZnO3_mp-1222123_9VmRAIIJfq_gm7S43Hicv,Mg2Zn1O3,75774,HO2,-265.86875491,51,1,2.5616794099999787
20403,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,570,HCo18O50Ti6,10.036237218766434,0.9814146796898494,9.472889391986536,4.723595125694381,122.63484887318705,,,,,,mp-1101280,"(1, 0, 0)",1,TiCo3O8_mp-1101280_Inc5TWNljF_IXwFawJQq8,Ti2Co6O16,36968,HO2,-471.35020186,75,1,3.51105061999996
11155,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,608,HBi8Li36O34,3.897996586646542,0.9665433807460168,3.3772369980411354,12.885420643708574,115.92716930031553,,,,,,mp-29365,"(1, 0, -1)",1,Li5BiO5_mp-29365_oQXWdctaLi_d0dQRgHvmQ,Li10Bi2O10,9156,HO2,-397.61481003,79,1,-1.7617366799999878
76584,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,611,HGa48O122Ti24,2.2181071697660677,1.372504676800752,1.332888804540892,35.51712051124171,110.13766322642282,,,,,,mp-760501,"(1, 1, 2)",1,TiGa2O5_mp-760501_jzs9Yy7698_ydRWIoQwiB,Ti4Ga8O20,78301,HO2,-1347.45333301,195,1,4.182157630000031
11054,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,626,HO34Se16Y32,1.944266009959537,0.9769197097160232,1.5022984969037156,29.53362502687379,101.17554613059097,,,,,,mp-755609,"(1, 1, 2)",1,Y2SeO2_mp-755609_IPJGbTjyAS_Ysl5U3zZBn,Y4Se2O4,25233,HO2,-672.00517052,83,1,2.8584686499999883
35192,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,637,HCu16O66W16,1.880533929502848,1.0684707822353035,1.3448688057132911,33.795682777405325,101.76748612343411,,,,,,mp-22773,"(1, 1, 0)",1,CuWO4_mp-22773_CYUm4plhWL_XiyxlFGbAJ,Cu2W2O8,24437,HO2,-639.96102605,99,1,3.743193779999981
27787,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,650,HO72Se24Sr24,1.9077474115159543,13.043141492604354,13.651460059160677,67.56492035570176,7.769839887243248,,,,,,mp-555098,"(2, 1, 1)",1,SrSeO3_mp-555098_2pPBrs06aO_tCZPy2C2CL,Sr4Se4O12,21902,HO2,-686.21062115,121,1,3.252632930000029
31370,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,683,HCr9O40Ti10,3.265255113287924,0.9722448225248339,2.845075487213419,16.53891528762927,107.051036552072,,,,,,mp-1316892,"(2, -1, 0)",1,TiCrO4_mp-1316892_w8VCqJYydY_HF9Wb2DRRt,Ti2Cr2O8,1065,HO2,-465.92213054,60,1,6.558732719999991
19600,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,702,HCa9O50V18,1.9374450483486778,1.0415392801855294,1.3371230031545147,30.66279903007425,108.43911030737326,,,,,,mp-27624,"(2, 0, -1)",1,CaV2O6_mp-27624_9hAyESIavw_J0UwbYgK1U,Ca2V4O12,31442,HO2,-559.70443422,78,1,6.938747389999914
42690,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,718,HCo24O44,1.8752739984382074,14.28052706456736,15.894256017110358,28.855751716159943,3.633516250709664,,,,,,mp-25234,"(1, 3, 1)",1,904239835_CoO2_mp-25234_GiHgJbTfxO_7L3kGlqRZF,Co2O4,44863,HO2,-382.08037624,69,1,3.780633559999981
26354,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,720,HAl16O46Sn16,10.551031880426644,12.029037669128131,1.526132995405281,164.57407617225041,13.4920164849434,,,,,,mvc-3876,"(1, 1, -1)",1,AlSnO3_mvc-3876_hztj36hCYq_GahFXzq4pY,Al4Sn4O12,23540,HO2,-501.62152264,79,1,2.4815082199999914
34038,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,724,HCr16Nb16O66,1.8481552553272265,0.9873545952673817,1.3653862794687506,31.458564478095877,102.34671842134428,,,,,,mp-758053,"(1, 0, 0)",1,NbCrO4_mp-758053_KvRjMwRQbt_7B4Q4RTdQd,Nb4Cr4O16,40342,HO2,-823.6181135,99,1,4.30440094999997
34559,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,731,HMg28Ni12O42,1.866816682919947,0.9824467236622411,1.410326187685573,31.099411697068614,101.04264353575019,,,,,,mp-1099253,"(1, 0, 0)",1,Mg3NiO4_mp-1099253_aWBay9F6i7_Bm4iN4NU6t,Mg3Ni1O4,39246,HO2,-450.96593338,83,1,4.910096739999997
9244,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,736,HHg8O26Te8,6.245422871260649,9.417671761074082,6.964717885562649,90.77714177136347,41.53664782244145,,,,,,HgTeO4-rutile,"(1, 0, 1)",1,HgTeO4_HgTeO4-rutile_8MjQuxPx2C_Le5ik9KdUN,Hg1Te1O4,24553,HO2,-182.43993678,43,1,4.778277329999977
76070,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,751,HO36Rb10Ta12,7.883511558273154,0.9787751325920556,7.17431841199768,5.140977763228094,133.80219759843442,,,,,,mp-1076534,"(2, 1, 0)",1,RbTaO3_mp-1076534_TTbbyEbuta_z8O9nd5G88,Rb1Ta1O3,68779,HO2,-472.79191287,59,1,1.2440201800000317
75105,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,759,HO46Rb56Sn16,1.928270164564496,0.9797555656537577,1.479803100630684,29.883654303987136,101.30613450778354,,,,,,mp-769368,"(0, 0, 1)",1,Rb4SnO3_mp-769368_O2abbd14sj_RGYE6x7kqJ,Rb32Sn8O24,72270,HO2,-491.78471263,119,1,3.200811109999986
68597,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,768,HNi6O102V58,1.8980237481770157,0.9896165754081349,1.4225485781096898,30.626307741177037,102.29395773560874,,,,,,mp-677070,"(2, 1, 0)",1,V9NiO15_mp-677070_pNGwtEWU4S_uGu7BsNYYz,V18Ni2O30,76740,HO2,-1254.28152545,167,1,4.114390890000006
34832,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,774,HK24O74Rh24,1.9048167542432946,0.9811183597398079,1.4510905339209683,30.33202198166228,101.3438372220219,,,,,,mp-975134,"(3, 3, 1)",1,KRhO3_mp-975134_alpHPRcDzS_gftCH8TaKq,K1Rh1O3,37945,HO2,-663.34927347,123,1,3.607400820000091
13326,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,788,HGe20O74Ru18,1.8953286050578584,0.9808959740412517,1.488327771161942,30.815775752833904,98.17120584115179,,,,,,GeRuO4-rutile,"(2, 2, 1)",1,GeRuO4_GeRuO4-rutile_aFvdRtGKuY_AvpUFatVBj,Ge1Ru1O4,3158,HO2,-755.86945542,113,1,2.579543289999972
73644,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,807,HO74Si24Y24,7.044633119265874,0.9729013128041674,6.617117142104267,7.338992183243852,112.34017772621237,,,,,,mp-556860,"(0, 0, 1)",1,Y2Si2O7_mp-556860_zGm87eghNK_hPQCn1S9UV,Y8Si8O28,75591,HO2,-1017.83471897,123,1,-4.257007950000091
32680,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,811,HCu16O28Tl16,1.9000421748015621,1.0240934288300392,1.4457153976078891,32.148379399898865,99.15837778954439,,,,,,mp-997042,"(1, 0, -2)",1,TlCuO2_mp-997042_qp42pAiEaN_JWJiqI1zhU,Tl2Cu2O4,6427,HO2,-269.19034617,61,1,3.391969860000014
70547,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,825,HFe32Ge28O98,19.637568772835756,20.893878963066506,1.3279030599484758,160.48230238858685,18.30101736952632,,,,,,mp-22334,"(1, 0, 2)",1,FeGeO3_mp-22334_TfrM4LLAyS_46Wv0KDSuD,Fe8Ge8O24,75420,HO2,-1011.86306961,159,1,1.6153783100000076
13805,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,827,HO64Rh16V16,1.9204771700231884,0.9858267779335746,1.4494592012392014,30.084669814788416,102.43631146777645,,,,,,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_f4d2u4T2Aj_H16JVcy3gz,V4Rh4O16,79260,HO2,-676.41412039,97,1,3.637386900000049
36157,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,837,HO22Rb12Se8,2.9058002003736974,0.9765085259822529,3.647686042014824,11.192269844507893,35.28121956274033,,,,,,mp-1219666,"(0, 0, 1)",1,Rb3-SeO4-2_mp-1219666_HdKrbJDpuD_Ythpwimm2d,Rb6Se4O16,23681,HO2,-202.22538259,43,1,1.355161569999975
42094,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,840,HAg24Li22O42,1.9175464173479946,1.0213842841464285,1.4547945666515678,31.635862587165885,100.02509942417197,,,,,,mp-996992,"(1, 3, 1)",1,235508583253254_LiAgO2_mp-996992_k677Rpm3OT_QMpNOELx56,Li2Ag2O4,43775,HO2,-376.45859474,89,1,2.272549059999985
11744,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,874,HBe48O50,1.8773461867690675,0.9826880615173357,1.4398757343883417,31.043192469663456,99.87881166367569,,,,,,mp-2542,"(3, -1, 0)",1,BeO_mp-2542_xWGUT4oZ1K_dg60toJjaG,Be2O2,38827,HO2,-677.45055519,99,1,3.4775907599999094
68558,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,906,HO36Sr10Zr12,8.310692700796196,2.4735011910551585,8.149891172505434,17.24891744344278,85.06074399857216,,,,,,mp-1068742,"(2, 1, 0)",1,SrZrO3_mp-1068742_R2sfUQzcuk_fx8EkzAM55,Sr1Zr1O3,78007,HO2,-476.08498884,59,1,2.6184729800000035
31116,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,917,HCr14Li8O30,1.8912219077887147,0.9795169654415389,1.4789976292292955,30.810289502055248,98.53137015740131,,,,,,mp-774032,"(1, 0, 0)",1,LiCr2O4_mp-774032_uZJQQIeiiR_f90q7Vcgtu,Li4Cr8O16,36408,HO2,-359.49969476,53,1,2.7502891900000144
31770,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,919,HAl18O80Ta19,3.3915563935712973,3.0834290485921882,1.2296076834738319,65.13500397527956,93.65342256337689,,,,,,mp-760396,"(2, 1, 2)",1,TaAlO4_mp-760396_VMC1eDdChy_vNqlkHAQWv,Ta4Al4O16,11416,HO2,-991.03208326,118,1,2.3882030999999664
33772,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,926,HAu16O50Pd16,2.193373843583206,1.682701681183761,1.3148998114092847,49.99117542963485,93.24438764225728,,,,,,PdAuO4-rutile,"(1, 0, 1)",1,PdAuO4_PdAuO4-rutile_fU8vzQyHVP_CET0CED8rq,Pd1Au1O4,8127,HO2,-390.76272088,83,1,4.848865439999965
23111,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,939,HMg28O42Sb12,3.145123944592797,0.9719439879145191,3.1251988362358496,17.830717921877856,82.24510814768296,,,,,,mp-1099252,"(1, 0, 0)",1,Mg3SbO4_mp-1099252_vgnC0pceZi_bIyNomivk8,Mg3Sb1O4,10518,HO2,-463.44134643,83,1,-13.520061110000004
43743,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,946,HK12O18Zn12,1.938455680144278,0.977393082893077,1.4989525905877883,29.67435467705528,100.9274765479632,,,,,,mp-1178143,"(0, 1, 0)",1,90423983534_K2Zn2O3_mp-1178143_Q1XYstf3c2_0UEyE9OWRm,K4Zn4O6,42503,HO2,-167.27928169,43,1,1.275083410000004
31996,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,949,HBi16O72Se24,2.2698290584788214,0.9825530135399334,3.2101799405588345,6.04935523569717,14.090472648375357,,,,,,mp-1193554,"(0, 1, 0)",1,Bi2Se3O10_mp-1193554_tZjDGsfS2d_qvv3f3OiV1,Bi8Se12O40,40506,HO2,-602.63798666,113,1,2.1820732299999257
76300,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,953,HK20O22Sb8,1.9414798935720874,8.466208126323107,7.660706647807883,108.05838486226833,12.593056544511567,,,,,,mp-17250,"(1, 0, 0)",1,K3SbO3_mp-17250_zM1ZRtzoG8_hAJpHyVLpr,K12Sb4O12,70830,HO2,-235.95005049,51,1,2.146296209999999
74163,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,955,HCs24Ga8O26,10.999830757130317,11.676586089604443,1.5004831153425355,113.37170360417451,59.85391660464189,,,,,,mp-1178422,"(0, 1, 0)",1,Cs3GaO3_mp-1178422_GmIOwWlauq_lO93bqQ06f,Cs12Ga4O12,72541,HO2,-257.92050248,59,1,2.457290630000013
5739,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,956,HO62Ta16Zn24,2.9582402770471603,1.9620806197109935,1.5200256112922288,36.68536340481024,115.7452770740337,,,,,,mp-28251,"(1, 1, 0)",1,Ta2Zn3O8_mp-28251_6Icg9B8amT_zTB3v7ZVtb,Ta8Zn12O32,13614,HO2,-727.90247963,103,1,2.2073447099999406
33257,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,994,HO56Tl5W18,6.56363159694708,7.871280777634471,1.4471864971604906,152.04866394540662,23.00759636731248,,,,,,mp-766046,"(2, -1, 2)",1,Tl-WO3-3_mp-766046_BNzZSHhVYL_2AUj6So6NZ,Tl1W3O9,31826,HO2,-560.97312378,80,1,3.57624961999991
17295,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,1002,HCr6Li16O24,1.904309417215045,0.9808085446944275,1.4750047299244058,30.507088051903413,99.72538924798134,,,,,,mp-770632,"(0, 1, 1)",1,Li3CrO4_mp-770632_t64cYfLRy5_fSwXu3DJwa,Li6Cr2O8,15980,HO2,-276.24156663,47,1,2.492508099999977
14909,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,1027,HO62Sr4V40,1.9069404371849654,0.9786717795417208,1.4783658665974178,30.378537300935164,99.81060230810978,,,,,,mp-19509,"(1, 0, 0)",1,SrV10O15_mp-19509_Mx2muL0FYG_dDN4QctUMk,Sr4V40O60,29240,HO2,-806.05883795,107,1,2.31275363
13549,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,1031,HMn12O28Sn4,1.9220269836694852,0.980571426415565,1.4846498313352223,30.112623538567224,100.45764289779498,,,,,,mp-753706,"(1, 0, 0)",1,Mn3SnO8_mp-753706_BW7LCnU340_BW80wAWx9S,Mn6Sn2O16,20153,HO2,-299.32400448,45,1,4.1970077500000365
34788,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,1036,HCd10Ni12O24,5.521133052915979,0.9719780137245974,5.653555685067183,9.887231091044445,77.25534529098002,,,,,,mp-1226706,"(1, 0, 2)",1,CdNiO2_mp-1226706_bo7v5eCLbd_TIUr3K4HBX,Cd1Ni1O2,1774,HO2,-191.95870528,47,1,2.2813970199999822
19264,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,0,HMg6O58Ti30,1.9244097899832104,0.9803466817860199,1.4762809231357115,29.980323844010282,101.21311821941055,,,,,,mp-766437,"(1, 0, -1)",1,MgTi5O10_mp-766437_As7nFqbdTe_C20TFsU5P4,Mg2Ti10O20,2651,HO2,-791.61773442,95,1,1.7502220399999509
1530,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,3,HCa32O60Ta16,2.961149575211099,0.9756614867927299,2.600734176683549,18.803354131119317,101.97169881308862,,,,,,mp-769307,"(2, -1, 2)",1,Ca4Ta2O9_mp-769307_iC7PEsm8nr_xN70IM7mB8,Ca8Ta4O18,9806,HO2,-828.45627011,109,1,-5.501094510000005
10970,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,37,HO42W16Zn8,1.9429425274094476,0.9779395022250847,1.5050913704004416,29.627328764527054,100.83470145259074,,,,,,mvc-2142,"(0, 1, 0)",1,Zn-WO3-2_mvc-2142_GuGsP7QegW_QK7idX3Kl5,Zn2W4O12,38713,HO2,-428.4377935,67,1,1.5540256399999883
15851,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,60,HO72Si24Sr24,3.1282672918067536,0.9725470288930161,2.650456921244475,16.916615887142402,110.61669922922108,,,,,,mp-3978,"(0, 1, 1)",1,SrSiO3_mp-3978_tljRkFxTSg_j0SNRffgG0,Sr12Si12O36,33515,HO2,-868.20201276,121,1,-4.664652219999969
7067,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,68,HAg8K8O16,1.9118840015297647,0.9801715745723192,1.4554695829215318,30.139777489240124,101.65028852920886,,,,,,mp-997102,"(0, 1, 1)",1,KAgO2_mp-997102_6zfAAlR7SQ_JMCzvYJ28V,K4Ag4O8,12893,HO2,-128.66976233,33,1,3.5513580599999948
8601,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,92,HO58Ta16Y16,2.3292858045753055,0.9769762898782969,2.6389019778380596,21.540756870926437,61.090224224035445,,,,,,mp-559289,"(1, 0, 0)",1,YTaO4_mp-559289_hEMEDUq8CB_aTSWqC3Ktw,Y4Ta4O16,17033,HO2,-843.51473439,91,1,-4.735448709999989
6819,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,93,HCa28O56Zn26,8.89425192905439,1.7529594037198923,9.785126998344552,9.282217246347024,54.92488142166485,,,,,,mp-1227007,"(3, 2, 0)",1,CaZnO2_mp-1227007_dSpKBcqDfR_tyAo1EBuL4,Ca1Zn1O2,37464,HO2,-579.23985206,111,1,2.543002120000008
34994,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,105,HCo8O36Se6,3.4296790159113715,11.735585022830413,10.650617563411545,99.87220234459505,16.733393007492076,,,,,,mp-1213781,"(1, 0, -1)",1,CoSeO5_mp-1213781_iWtYMbEDf6_ReIqKHuxNO,Co4Se4O20,11525,HO2,-266.42408751,51,1,2.664013339999993
3829,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,124,HO18Rb16Zr8,6.275104937413718,0.9735680146996257,6.466639282201344,8.593592157392614,74.3894538958408,,,,,,mp-752401,"(0, 1, 0)",1,Rb2ZrO3_mp-752401_6lPsUorfIy_svJ6ilVYhb,Rb8Zr4O12,9735,HO2,-250.58849654,43,1,-5.502052809999984
9312,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,125,HGe16Mn16O66,7.468872898067325,11.668685100639514,8.679607713358266,92.22716935022956,39.761615247044624,,,,,,MnGeO4-rutile,"(1, 1, 2)",1,MnGeO4_MnGeO4-rutile_wTQnRGaukM_2VuX9Xn0CT,Mn1Ge1O4,28995,HO2,-632.49519328,99,1,2.6129011499999955
13818,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,143,HBa16O42Sn16,1.9327936998364588,0.9774475755840085,1.483091549219641,29.70067740167077,101.55449665853513,,,,,,mp-1178513,"(1, 1, 2)",1,BaSnO3_mp-1178513_fIDD5NtCSQ_GkHXArQ5LH,Ba4Sn4O12,34717,HO2,-448.5049677,75,1,2.683219079999983
43851,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,165,HBa10Ni8O28,3.843601942948412,3.5686230646441888,1.2827792081381213,68.06429583690583,92.45818855622286,,,,,,mp-1120765,"(1, 1, 1)",1,235508583253254_BaNiO3_mp-1120765_GUApPyZkPC_yho6bI0Rr4,Ba1Ni1O3,44212,HO2,-242.68319241,47,1,3.815988639999997
7786,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,171,HGa24Mn24O64,1.9330093843660698,0.9799931346683014,1.4989989671384605,29.913228630678866,100.37566189572607,,,,,,mp-1176435,"(3, -1, 0)",1,MnGaO3_mp-1176435_UjF5Na3qLu_RytAxm8sSJ,Mn2Ga2O6,21195,HO2,-731.64035074,113,1,6.057002859999923
40593,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,173,HO47Sn4Ta16,2.4007432403633646,0.9727915961347554,2.6472017456467443,21.51418852860286,64.83049247917404,,,,,,mp-1173146,"(1, -1, 0)",1,Ta4SnO12_mp-1173146_LC1feieXY3_mnayyVNoU4,Ta4Sn1O12,26528,HO2,-602.14050556,68,1,1.840256350000029
5787,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,190,HBa12Bi12O26,5.546877012637011,0.9706743630677251,5.632452864440611,9.923657492441464,79.99934122551409,,,,,,mp-28670,"(1, 1, 0)",1,Ba2Bi2O5_mp-28670_T5CQ6420JX_Z3BP6Yuxms,Ba4Bi4O10,1245,HO2,-288.97344658,51,1,-1.1671332599999893
13860,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,196,HBa12O38Zr12,1.938632141449144,0.9779093009908196,1.5029499802480109,29.71903699540808,100.64769101250268,,,,,,mp-3834,"(1, 1, 1)",1,BaZrO3_mp-3834_xipG3PHRbK_BEVZMZiYhy,Ba1Zr1O3,13528,HO2,-503.07878665,63,1,1.9047252699999968
31946,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,215,HLi6O37Ti18,5.3623191994128385,0.9686984723530263,5.964741131384152,7.6910546597324245,47.8027084423941,,,,,,mp-1190625,"(1, 1, 1)",1,Li2Ti6O13_mp-1190625_xJXhWCd0qF_tegK9a0vib,Li4Ti12O26,27855,HO2,-502.96596201,62,1,-5.243069070000022
45707,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,231,HO44Pd12Rh10,8.771782966711159,9.028488130899001,1.4272583066856797,95.80456873521118,75.14676636594469,,,,,,PdRhO4-rutile,"(2, 0, 1)",1,90423983534_PdRhO4_PdRhO4-rutile_fpa5MGibKJ_0fXRzL4LGq,Pd1Rh1O4,45191,HO2,-379.21463733,67,1,3.2982180699999866
37468,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,275,HMn12O26Sb4,2.42722563627619,0.9799980591407891,2.7802480704583457,20.269196836671874,59.09603569721489,,,,,,mp-774654,"(1, 0, 0)",1,Mn3SbO8_mp-774654_yTmjnQmZhf_w71PHoXblF,Mn6Sb2O16,22940,HO2,-292.57711276,43,1,3.234416230000047
42108,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,281,HO48Os22,6.2879003193121905,0.982053388908389,6.2176981021474695,8.985095588938782,89.59412862235702,,,,,,mp-996,"(2, 0, 1)",1,904239835_OsO2_mp-996_vKCnfRadV0_iFdH7SHdZO,Os2O4,42516,HO2,-541.01502986,71,1,-2.081905449999997
5394,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,289,HCd48O42,2.5338576246920645,1.6473870734337128,1.4890555021028424,38.27759601298732,107.67115648495734,,,,,,mp-13119,"(1, 0, 0)",1,CdO_mp-13119_sZDrIqa5J4_jqpCr6dDKT,Cd2O2,79479,HO2,-316.49074809,91,1,0.840645879999979
